"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LVA","GDPHRWKD","TOT","IDX2010","A","2006",95.75443,"B"
"LVA","GDPHRWKD","TOT","IDX2010","A","2007",102.984028,
"LVA","GDPHRWKD","TOT","IDX2010","A","2008",93.971784,
"LVA","GDPHRWKD","TOT","IDX2010","A","2009",96.316003,
"LVA","GDPHRWKD","TOT","IDX2010","A","2010",100,
"LVA","GDPHRWKD","TOT","IDX2010","A","2011",103.901854,
"LVA","GDPHRWKD","TOT","IDX2010","A","2012",107.519842,
"LVA","GDPHRWKD","TOT","IDX2010","A","2013",108.018811,
"LVA","GDPHRWKD","TOT","IDX2010","A","2014",110.914845,
"LVA","GDPHRWKD","TOT","IDX2010","A","2015",114.797149,
"LVA","GDPHRWKD","TOT","IDX2010","A","2016",117.477954,
"LVA","GDPHRWKD","TOT","IDX2010","A","2017",124.009133,
"LTU","GDPHRWKD","TOT","IDX2010","A","1995",47.65947,
"LTU","GDPHRWKD","TOT","IDX2010","A","1996",49.716854,
"LTU","GDPHRWKD","TOT","IDX2010","A","1997",53.339367,
"LTU","GDPHRWKD","TOT","IDX2010","A","1998",56.25046,
"LTU","GDPHRWKD","TOT","IDX2010","A","1999",58.629723,
"LTU","GDPHRWKD","TOT","IDX2010","A","2000",59.446428,
"LTU","GDPHRWKD","TOT","IDX2010","A","2001",66.367395,
"LTU","GDPHRWKD","TOT","IDX2010","A","2002",69.482911,
"LTU","GDPHRWKD","TOT","IDX2010","A","2003",75.818877,
"LTU","GDPHRWKD","TOT","IDX2010","A","2004",77.650116,
"LTU","GDPHRWKD","TOT","IDX2010","A","2005",83.006787,
"LTU","GDPHRWKD","TOT","IDX2010","A","2006",89.662619,
"LTU","GDPHRWKD","TOT","IDX2010","A","2007",96.098029,
"LTU","GDPHRWKD","TOT","IDX2010","A","2008",98.39995,
"LTU","GDPHRWKD","TOT","IDX2010","A","2009",94.242216,
"LTU","GDPHRWKD","TOT","IDX2010","A","2010",100,
"LTU","GDPHRWKD","TOT","IDX2010","A","2011",106.984058,
"LTU","GDPHRWKD","TOT","IDX2010","A","2012",109.236835,
"LTU","GDPHRWKD","TOT","IDX2010","A","2013",112.544079,
"LTU","GDPHRWKD","TOT","IDX2010","A","2014",114.714315,
"LTU","GDPHRWKD","TOT","IDX2010","A","2015",113.935052,
"LTU","GDPHRWKD","TOT","IDX2010","A","2016",112.799999,
"LTU","GDPHRWKD","TOT","IDX2010","A","2017",120.710822,
"RUS","GDPHRWKD","TOT","IDX2010","A","1995",65.63778,
"RUS","GDPHRWKD","TOT","IDX2010","A","1996",64.227345,
"RUS","GDPHRWKD","TOT","IDX2010","A","1997",66.143355,
"RUS","GDPHRWKD","TOT","IDX2010","A","1998",64.641363,
"RUS","GDPHRWKD","TOT","IDX2010","A","1999",63.267819,
"RUS","GDPHRWKD","TOT","IDX2010","A","2000",66.737608,
"RUS","GDPHRWKD","TOT","IDX2010","A","2001",70.149276,
"RUS","GDPHRWKD","TOT","IDX2010","A","2002",71.711733,
"RUS","GDPHRWKD","TOT","IDX2010","A","2003",76.779931,
"RUS","GDPHRWKD","TOT","IDX2010","A","2004",81.259084,
"RUS","GDPHRWKD","TOT","IDX2010","A","2005",85.478049,
"RUS","GDPHRWKD","TOT","IDX2010","A","2006",91.114058,
"RUS","GDPHRWKD","TOT","IDX2010","A","2007",96.438455,
"RUS","GDPHRWKD","TOT","IDX2010","A","2008",101.036201,
"RUS","GDPHRWKD","TOT","IDX2010","A","2009",96.476302,
"RUS","GDPHRWKD","TOT","IDX2010","A","2010",100,
"RUS","GDPHRWKD","TOT","IDX2010","A","2011",102.558838,
"RUS","GDPHRWKD","TOT","IDX2010","A","2012",105.125449,
"RUS","GDPHRWKD","TOT","IDX2010","A","2013",107.341369,
"RUS","GDPHRWKD","TOT","IDX2010","A","2014",107.639289,
"RUS","GDPHRWKD","TOT","IDX2010","A","2015",103.826463,
"RUS","GDPHRWKD","TOT","IDX2010","A","2016",103.703923,
"SVN","GDPHRWKD","TOT","IDX2010","A","1995",62.31817,
"SVN","GDPHRWKD","TOT","IDX2010","A","1996",66.876791,
"SVN","GDPHRWKD","TOT","IDX2010","A","1997",72.133057,
"SVN","GDPHRWKD","TOT","IDX2010","A","1998",74.013614,
"SVN","GDPHRWKD","TOT","IDX2010","A","1999",76.658756,
"SVN","GDPHRWKD","TOT","IDX2010","A","2000",79.520941,
"SVN","GDPHRWKD","TOT","IDX2010","A","2001",82.083556,
"SVN","GDPHRWKD","TOT","IDX2010","A","2002",82.707521,
"SVN","GDPHRWKD","TOT","IDX2010","A","2003",85.155695,
"SVN","GDPHRWKD","TOT","IDX2010","A","2004",87.952422,
"SVN","GDPHRWKD","TOT","IDX2010","A","2005",94.083268,
"SVN","GDPHRWKD","TOT","IDX2010","A","2006",99.573168,
"SVN","GDPHRWKD","TOT","IDX2010","A","2007",103.809158,
"SVN","GDPHRWKD","TOT","IDX2010","A","2008",103.385496,
"SVN","GDPHRWKD","TOT","IDX2010","A","2009",96.767066,
"SVN","GDPHRWKD","TOT","IDX2010","A","2010",100,
"SVN","GDPHRWKD","TOT","IDX2010","A","2011",103.405006,
"SVN","GDPHRWKD","TOT","IDX2010","A","2012",102.734592,
"SVN","GDPHRWKD","TOT","IDX2010","A","2013",101.625987,
"SVN","GDPHRWKD","TOT","IDX2010","A","2014",103.069933,
"SVN","GDPHRWKD","TOT","IDX2010","A","2015",103.740362,
"SVN","GDPHRWKD","TOT","IDX2010","A","2016",106.298071,
"SVN","GDPHRWKD","TOT","IDX2010","A","2017",109.369054,
"EU28","GDPHRWKD","TOT","IDX2010","A","1995",80.593889,
"EU28","GDPHRWKD","TOT","IDX2010","A","1996",81.616712,
"EU28","GDPHRWKD","TOT","IDX2010","A","1997",83.452347,
"EU28","GDPHRWKD","TOT","IDX2010","A","1998",84.611544,
"EU28","GDPHRWKD","TOT","IDX2010","A","1999",86.364963,
"EU28","GDPHRWKD","TOT","IDX2010","A","2000",88.942753,
"EU28","GDPHRWKD","TOT","IDX2010","A","2001",90.737424,
"EU28","GDPHRWKD","TOT","IDX2010","A","2002",92.24648,
"EU28","GDPHRWKD","TOT","IDX2010","A","2003",93.531999,
"EU28","GDPHRWKD","TOT","IDX2010","A","2004",95.092587,
"EU28","GDPHRWKD","TOT","IDX2010","A","2005",96.146419,
"EU28","GDPHRWKD","TOT","IDX2010","A","2006",97.722303,
"EU28","GDPHRWKD","TOT","IDX2010","A","2007",98.747117,
"EU28","GDPHRWKD","TOT","IDX2010","A","2008",98.410166,
"EU28","GDPHRWKD","TOT","IDX2010","A","2009",97.024481,
"EU28","GDPHRWKD","TOT","IDX2010","A","2010",100,
"EU28","GDPHRWKD","TOT","IDX2010","A","2011",101.467875,
"EU28","GDPHRWKD","TOT","IDX2010","A","2012",102.421113,
"EU28","GDPHRWKD","TOT","IDX2010","A","2013",103.44465,
"EU28","GDPHRWKD","TOT","IDX2010","A","2014",104.155577,
"EU28","GDPHRWKD","TOT","IDX2010","A","2015",105.496209,
"EU28","GDPHRWKD","TOT","IDX2010","A","2016",105.990583,
"OECD","GDPHRWKD","TOT","IDX2010","A","2000",86.488341,
"OECD","GDPHRWKD","TOT","IDX2010","A","2001",88.002109,
"OECD","GDPHRWKD","TOT","IDX2010","A","2002",89.498382,
"OECD","GDPHRWKD","TOT","IDX2010","A","2003",91.552703,
"OECD","GDPHRWKD","TOT","IDX2010","A","2004",93.576443,
"OECD","GDPHRWKD","TOT","IDX2010","A","2005",95.060258,
"OECD","GDPHRWKD","TOT","IDX2010","A","2006",96.547389,
"OECD","GDPHRWKD","TOT","IDX2010","A","2007",97.897686,
"OECD","GDPHRWKD","TOT","IDX2010","A","2008",97.946657,
"OECD","GDPHRWKD","TOT","IDX2010","A","2009",98.267429,
"OECD","GDPHRWKD","TOT","IDX2010","A","2010",100,
"OECD","GDPHRWKD","TOT","IDX2010","A","2011",101.062042,
"OECD","GDPHRWKD","TOT","IDX2010","A","2012",101.560195,
"OECD","GDPHRWKD","TOT","IDX2010","A","2013",102.584016,
"OECD","GDPHRWKD","TOT","IDX2010","A","2014",103.412587,
"OECD","GDPHRWKD","TOT","IDX2010","A","2015",104.494021,
"OECD","GDPHRWKD","TOT","IDX2010","A","2016",104.916678,
"G-7","GDPHRWKD","TOT","IDX2010","A","1970",41.84713,
"G-7","GDPHRWKD","TOT","IDX2010","A","1971",43.58776,
"G-7","GDPHRWKD","TOT","IDX2010","A","1972",45.70487,
"G-7","GDPHRWKD","TOT","IDX2010","A","1973",47.616504,
"G-7","GDPHRWKD","TOT","IDX2010","A","1974",48.42969,
"G-7","GDPHRWKD","TOT","IDX2010","A","1975",49.464241,
"G-7","GDPHRWKD","TOT","IDX2010","A","1976",51.157867,
"G-7","GDPHRWKD","TOT","IDX2010","A","1977",52.583941,
"G-7","GDPHRWKD","TOT","IDX2010","A","1978",54.11015,
"G-7","GDPHRWKD","TOT","IDX2010","A","1979",55.314746,
"G-7","GDPHRWKD","TOT","IDX2010","A","1980",55.782903,
"G-7","GDPHRWKD","TOT","IDX2010","A","1981",57.27374,
"G-7","GDPHRWKD","TOT","IDX2010","A","1982",57.835143,
"G-7","GDPHRWKD","TOT","IDX2010","A","1983",59.417666,
"G-7","GDPHRWKD","TOT","IDX2010","A","1984",60.95647,
"G-7","GDPHRWKD","TOT","IDX2010","A","1985",62.608322,
"G-7","GDPHRWKD","TOT","IDX2010","A","1986",63.925117,
"G-7","GDPHRWKD","TOT","IDX2010","A","1987",65.121453,
"G-7","GDPHRWKD","TOT","IDX2010","A","1988",66.661856,
"G-7","GDPHRWKD","TOT","IDX2010","A","1989",68.163663,
"G-7","GDPHRWKD","TOT","IDX2010","A","1990",69.829634,
"G-7","GDPHRWKD","TOT","IDX2010","A","1991",71.070726,
"G-7","GDPHRWKD","TOT","IDX2010","A","1992",73.07052,
"G-7","GDPHRWKD","TOT","IDX2010","A","1993",74.204154,
"G-7","GDPHRWKD","TOT","IDX2010","A","1994",75.515886,
"G-7","GDPHRWKD","TOT","IDX2010","A","1995",76.726406,
"G-7","GDPHRWKD","TOT","IDX2010","A","1996",78.228849,
"G-7","GDPHRWKD","TOT","IDX2010","A","1997",79.819,
"G-7","GDPHRWKD","TOT","IDX2010","A","1998",81.354695,
"G-7","GDPHRWKD","TOT","IDX2010","A","1999",83.48987,
"G-7","GDPHRWKD","TOT","IDX2010","A","2000",85.8817,
"G-7","GDPHRWKD","TOT","IDX2010","A","2001",87.542448,
"G-7","GDPHRWKD","TOT","IDX2010","A","2002",89.455576,
"G-7","GDPHRWKD","TOT","IDX2010","A","2003",91.182331,
"G-7","GDPHRWKD","TOT","IDX2010","A","2004",93.095136,
"G-7","GDPHRWKD","TOT","IDX2010","A","2005",94.708626,
"G-7","GDPHRWKD","TOT","IDX2010","A","2006",95.758833,
"G-7","GDPHRWKD","TOT","IDX2010","A","2007",96.610604,
"G-7","GDPHRWKD","TOT","IDX2010","A","2008",96.952308,
"G-7","GDPHRWKD","TOT","IDX2010","A","2009",97.549191,
"G-7","GDPHRWKD","TOT","IDX2010","A","2010",100,
"G-7","GDPHRWKD","TOT","IDX2010","A","2011",100.638901,
"G-7","GDPHRWKD","TOT","IDX2010","A","2012",101.020724,
"G-7","GDPHRWKD","TOT","IDX2010","A","2013",101.917438,
"G-7","GDPHRWKD","TOT","IDX2010","A","2014",102.563853,
"G-7","GDPHRWKD","TOT","IDX2010","A","2015",103.553109,
"G-7","GDPHRWKD","TOT","IDX2010","A","2016",103.860787,
"EA19","GDPHRWKD","TOT","IDX2010","A","1995",84.631343,
"EA19","GDPHRWKD","TOT","IDX2010","A","1996",85.632726,
"EA19","GDPHRWKD","TOT","IDX2010","A","1997",87.278929,
"EA19","GDPHRWKD","TOT","IDX2010","A","1998",88.196752,
"EA19","GDPHRWKD","TOT","IDX2010","A","1999",89.449564,
"EA19","GDPHRWKD","TOT","IDX2010","A","2000",91.590564,
"EA19","GDPHRWKD","TOT","IDX2010","A","2001",92.946287,
"EA19","GDPHRWKD","TOT","IDX2010","A","2002",93.853242,
"EA19","GDPHRWKD","TOT","IDX2010","A","2003",94.317531,
"EA19","GDPHRWKD","TOT","IDX2010","A","2004",95.465994,
"EA19","GDPHRWKD","TOT","IDX2010","A","2005",96.307185,
"EA19","GDPHRWKD","TOT","IDX2010","A","2006",97.768581,
"EA19","GDPHRWKD","TOT","IDX2010","A","2007",98.721051,
"EA19","GDPHRWKD","TOT","IDX2010","A","2008",98.467186,
"EA19","GDPHRWKD","TOT","IDX2010","A","2009",97.453199,
"EA19","GDPHRWKD","TOT","IDX2010","A","2010",100,
"EA19","GDPHRWKD","TOT","IDX2010","A","2011",101.520713,
"EA19","GDPHRWKD","TOT","IDX2010","A","2012",102.273905,
"EA19","GDPHRWKD","TOT","IDX2010","A","2013",103.411147,
"EA19","GDPHRWKD","TOT","IDX2010","A","2014",104.274423,
"EA19","GDPHRWKD","TOT","IDX2010","A","2015",105.212246,
"EA19","GDPHRWKD","TOT","IDX2010","A","2016",105.715587,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2001",78.498133,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2002",81.913523,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2003",87.779621,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2004",89.107461,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2005",86.375525,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2006",89.934092,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2007",94.154872,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2008",91.202413,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2009",93.706367,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2011",100.367652,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2012",101.436765,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2013",101.428308,
"ZAF","GDPHRWKD","TOT","IDX2010","A","2014",101.520279,
"ZAF","GDPHRWKD","TOT","USD","A","2001",15.299734,
"ZAF","GDPHRWKD","TOT","USD","A","2002",15.965412,
"ZAF","GDPHRWKD","TOT","USD","A","2003",17.108748,
"ZAF","GDPHRWKD","TOT","USD","A","2004",17.367552,
"ZAF","GDPHRWKD","TOT","USD","A","2005",16.835082,
"ZAF","GDPHRWKD","TOT","USD","A","2006",17.528667,
"ZAF","GDPHRWKD","TOT","USD","A","2007",18.351321,
"ZAF","GDPHRWKD","TOT","USD","A","2008",17.77587,
"ZAF","GDPHRWKD","TOT","USD","A","2009",18.263905,
"ZAF","GDPHRWKD","TOT","USD","A","2010",19.49057,
"ZAF","GDPHRWKD","TOT","USD","A","2011",19.562227,
"ZAF","GDPHRWKD","TOT","USD","A","2012",19.770604,
"ZAF","GDPHRWKD","TOT","USD","A","2013",19.768955,
"ZAF","GDPHRWKD","TOT","USD","A","2014",19.786881,
"CRI","GDPHRWKD","TOT","IDX2010","A","1991",73.588081,
"CRI","GDPHRWKD","TOT","IDX2010","A","1992",74.36828,
"CRI","GDPHRWKD","TOT","IDX2010","A","1993",75.71834,
"CRI","GDPHRWKD","TOT","IDX2010","A","1994",74.889371,
"CRI","GDPHRWKD","TOT","IDX2010","A","1995",76.384552,
"CRI","GDPHRWKD","TOT","IDX2010","A","1996",76.60369,
"CRI","GDPHRWKD","TOT","IDX2010","A","1997",75.575975,
"CRI","GDPHRWKD","TOT","IDX2010","A","1998",76.274353,
"CRI","GDPHRWKD","TOT","IDX2010","A","1999",77.834572,
"CRI","GDPHRWKD","TOT","IDX2010","A","2000",79.210675,
"CRI","GDPHRWKD","TOT","IDX2010","A","2001",78.744126,
"CRI","GDPHRWKD","TOT","IDX2010","A","2002",79.183168,
"CRI","GDPHRWKD","TOT","IDX2010","A","2003",80.251572,
"CRI","GDPHRWKD","TOT","IDX2010","A","2004",82.191779,
"CRI","GDPHRWKD","TOT","IDX2010","A","2005",80.679403,
"CRI","GDPHRWKD","TOT","IDX2010","A","2006",83.792453,
"CRI","GDPHRWKD","TOT","IDX2010","A","2007",84.895599,
"CRI","GDPHRWKD","TOT","IDX2010","A","2008",87.496074,
"CRI","GDPHRWKD","TOT","IDX2010","A","2009",89.888105,
"CRI","GDPHRWKD","TOT","IDX2010","A","2010",100,
"CRI","GDPHRWKD","TOT","IDX2010","A","2011",104.70427,
"CRI","GDPHRWKD","TOT","IDX2010","A","2012",103.160289,
"CRI","GDPHRWKD","TOT","IDX2010","A","2013",108.318253,
"CRI","GDPHRWKD","TOT","IDX2010","A","2014",111.043495,
"CRI","GDPHRWKD","TOT","IDX2010","A","2015",114.591638,
"CRI","GDPHRWKD","TOT","IDX2010","A","2016",119.560928,
"CRI","GDPHRWKD","TOT","USD","A","1991",10.308132,
"CRI","GDPHRWKD","TOT","USD","A","1992",10.417421,
"CRI","GDPHRWKD","TOT","USD","A","1993",10.606536,
"CRI","GDPHRWKD","TOT","USD","A","1994",10.490415,
"CRI","GDPHRWKD","TOT","USD","A","1995",10.699858,
"CRI","GDPHRWKD","TOT","USD","A","1996",10.730555,
"CRI","GDPHRWKD","TOT","USD","A","1997",10.586594,
"CRI","GDPHRWKD","TOT","USD","A","1998",10.684422,
"CRI","GDPHRWKD","TOT","USD","A","1999",10.902975,
"CRI","GDPHRWKD","TOT","USD","A","2000",11.095738,
"CRI","GDPHRWKD","TOT","USD","A","2001",11.030385,
"CRI","GDPHRWKD","TOT","USD","A","2002",11.091885,
"CRI","GDPHRWKD","TOT","USD","A","2003",11.241546,
"CRI","GDPHRWKD","TOT","USD","A","2004",11.513328,
"CRI","GDPHRWKD","TOT","USD","A","2005",11.301476,
"CRI","GDPHRWKD","TOT","USD","A","2006",11.737548,
"CRI","GDPHRWKD","TOT","USD","A","2007",11.892076,
"CRI","GDPHRWKD","TOT","USD","A","2008",12.256347,
"CRI","GDPHRWKD","TOT","USD","A","2009",12.59142,
"CRI","GDPHRWKD","TOT","USD","A","2010",14.007882,
"CRI","GDPHRWKD","TOT","USD","A","2011",14.666851,
"CRI","GDPHRWKD","TOT","USD","A","2012",14.450572,
"CRI","GDPHRWKD","TOT","USD","A","2013",15.173094,
"CRI","GDPHRWKD","TOT","USD","A","2014",15.554842,
"CRI","GDPHRWKD","TOT","USD","A","2015",16.051862,
"CRI","GDPHRWKD","TOT","USD","A","2016",16.747954,
"BGR","GDPHRWKD","TOT","IDX2010","A","1995",61.337559,
"BGR","GDPHRWKD","TOT","IDX2010","A","1996",73.450445,
"BGR","GDPHRWKD","TOT","IDX2010","A","1997",62.879483,
"BGR","GDPHRWKD","TOT","IDX2010","A","1998",68.935271,
"BGR","GDPHRWKD","TOT","IDX2010","A","1999",65.217448,
"BGR","GDPHRWKD","TOT","IDX2010","A","2000",71.238839,
"BGR","GDPHRWKD","TOT","IDX2010","A","2001",73.96387,
"BGR","GDPHRWKD","TOT","IDX2010","A","2002",78.20449,
"BGR","GDPHRWKD","TOT","IDX2010","A","2003",80.39846,
"BGR","GDPHRWKD","TOT","IDX2010","A","2004",82.247894,
"BGR","GDPHRWKD","TOT","IDX2010","A","2005",86.051802,
"BGR","GDPHRWKD","TOT","IDX2010","A","2006",89.238619,
"BGR","GDPHRWKD","TOT","IDX2010","A","2007",92.820909,
"BGR","GDPHRWKD","TOT","IDX2010","A","2008",93.924301,
"BGR","GDPHRWKD","TOT","IDX2010","A","2009",94.782821,
"BGR","GDPHRWKD","TOT","IDX2010","A","2010",100,
"BGR","GDPHRWKD","TOT","IDX2010","A","2011",104.288151,
"BGR","GDPHRWKD","TOT","IDX2010","A","2012",106.940968,
"BGR","GDPHRWKD","TOT","IDX2010","A","2013",107.899531,
"BGR","GDPHRWKD","TOT","IDX2010","A","2014",109.540701,
"BGR","GDPHRWKD","TOT","IDX2010","A","2015",112.924714,
"BGR","GDPHRWKD","TOT","IDX2010","A","2016",116.848898,
"BGR","GDPHRWKD","TOT","IDX2010","A","2017",119.190027,
"BGR","GDPHRWKD","TOT","USD","A","1995",11.439519,
"BGR","GDPHRWKD","TOT","USD","A","1996",13.698584,
"BGR","GDPHRWKD","TOT","USD","A","1997",11.727088,
"BGR","GDPHRWKD","TOT","USD","A","1998",12.856499,
"BGR","GDPHRWKD","TOT","USD","A","1999",12.163121,
"BGR","GDPHRWKD","TOT","USD","A","2000",13.286117,
"BGR","GDPHRWKD","TOT","USD","A","2001",13.794338,
"BGR","GDPHRWKD","TOT","USD","A","2002",14.585218,
"BGR","GDPHRWKD","TOT","USD","A","2003",14.994396,
"BGR","GDPHRWKD","TOT","USD","A","2004",15.339317,
"BGR","GDPHRWKD","TOT","USD","A","2005",16.04875,
"BGR","GDPHRWKD","TOT","USD","A","2006",16.643094,
"BGR","GDPHRWKD","TOT","USD","A","2007",17.311195,
"BGR","GDPHRWKD","TOT","USD","A","2008",17.516979,
"BGR","GDPHRWKD","TOT","USD","A","2009",17.677094,
"BGR","GDPHRWKD","TOT","USD","A","2010",18.650103,
"BGR","GDPHRWKD","TOT","USD","A","2011",19.449848,
"BGR","GDPHRWKD","TOT","USD","A","2012",19.944601,
"BGR","GDPHRWKD","TOT","USD","A","2013",20.123374,
"BGR","GDPHRWKD","TOT","USD","A","2014",20.429454,
"BGR","GDPHRWKD","TOT","USD","A","2015",21.060576,
"BGR","GDPHRWKD","TOT","USD","A","2016",21.79244,
"BGR","GDPHRWKD","TOT","USD","A","2017",22.229063,
"HRV","GDPHRWKD","TOT","IDX2010","A","1995",72.36831,
"HRV","GDPHRWKD","TOT","IDX2010","A","1996",76.633778,
"HRV","GDPHRWKD","TOT","IDX2010","A","1997",81.603061,
"HRV","GDPHRWKD","TOT","IDX2010","A","1998",83.32591,
"HRV","GDPHRWKD","TOT","IDX2010","A","1999",82.517046,
"HRV","GDPHRWKD","TOT","IDX2010","A","2000",85.793908,
"HRV","GDPHRWKD","TOT","IDX2010","A","2001",89.273569,
"HRV","GDPHRWKD","TOT","IDX2010","A","2002",93.140803,
"HRV","GDPHRWKD","TOT","IDX2010","A","2003",95.900487,
"HRV","GDPHRWKD","TOT","IDX2010","A","2004",98.727802,
"HRV","GDPHRWKD","TOT","IDX2010","A","2005",101.745491,
"HRV","GDPHRWKD","TOT","IDX2010","A","2006",103.317386,
"HRV","GDPHRWKD","TOT","IDX2010","A","2007",105.331744,
"HRV","GDPHRWKD","TOT","IDX2010","A","2008",105.145829,
"HRV","GDPHRWKD","TOT","IDX2010","A","2009",98.383875,
"HRV","GDPHRWKD","TOT","IDX2010","A","2010",100,
"HRV","GDPHRWKD","TOT","IDX2010","A","2011",103.796533,
"HRV","GDPHRWKD","TOT","IDX2010","A","2012",106.133923,
"HRV","GDPHRWKD","TOT","IDX2010","A","2013",109.256161,
"HRV","GDPHRWKD","TOT","IDX2010","A","2014",107.323302,
"HRV","GDPHRWKD","TOT","IDX2010","A","2015",112.347843,
"HRV","GDPHRWKD","TOT","IDX2010","A","2016",115.525749,
"HRV","GDPHRWKD","TOT","USD","A","1995",18.633935,
"HRV","GDPHRWKD","TOT","USD","A","1996",19.73224,
"HRV","GDPHRWKD","TOT","USD","A","1997",21.011768,
"HRV","GDPHRWKD","TOT","USD","A","1998",21.45538,
"HRV","GDPHRWKD","TOT","USD","A","1999",21.247108,
"HRV","GDPHRWKD","TOT","USD","A","2000",22.090858,
"HRV","GDPHRWKD","TOT","USD","A","2001",22.986828,
"HRV","GDPHRWKD","TOT","USD","A","2002",23.982592,
"HRV","GDPHRWKD","TOT","USD","A","2003",24.693176,
"HRV","GDPHRWKD","TOT","USD","A","2004",25.421174,
"HRV","GDPHRWKD","TOT","USD","A","2005",26.198192,
"HRV","GDPHRWKD","TOT","USD","A","2006",26.602935,
"HRV","GDPHRWKD","TOT","USD","A","2007",27.121607,
"HRV","GDPHRWKD","TOT","USD","A","2008",27.073736,
"HRV","GDPHRWKD","TOT","USD","A","2009",25.332617,
"HRV","GDPHRWKD","TOT","USD","A","2010",25.748749,
"HRV","GDPHRWKD","TOT","USD","A","2011",26.726309,
"HRV","GDPHRWKD","TOT","USD","A","2012",27.328158,
"HRV","GDPHRWKD","TOT","USD","A","2013",28.132095,
"HRV","GDPHRWKD","TOT","USD","A","2014",27.634408,
"HRV","GDPHRWKD","TOT","USD","A","2015",28.928165,
"HRV","GDPHRWKD","TOT","USD","A","2016",29.746436,
"PER","GDPHRWKD","TOT","IDX2010","A","2007",86.377223,
"PER","GDPHRWKD","TOT","IDX2010","A","2008",93.104764,
"PER","GDPHRWKD","TOT","IDX2010","A","2009",93.185843,
"PER","GDPHRWKD","TOT","IDX2010","A","2010",100,
"PER","GDPHRWKD","TOT","IDX2010","A","2011",104.820822,
"PER","GDPHRWKD","TOT","IDX2010","A","2012",110.050144,
"PER","GDPHRWKD","TOT","IDX2010","A","2013",116.238016,
"PER","GDPHRWKD","TOT","IDX2010","A","2014",118.619541,
"PER","GDPHRWKD","TOT","USD","A","2007",7.387492,
"PER","GDPHRWKD","TOT","USD","A","2008",7.962871,
"PER","GDPHRWKD","TOT","USD","A","2009",7.969805,
"PER","GDPHRWKD","TOT","USD","A","2010",8.552592,
"PER","GDPHRWKD","TOT","USD","A","2011",8.964898,
"PER","GDPHRWKD","TOT","USD","A","2012",9.41214,
"PER","GDPHRWKD","TOT","USD","A","2013",9.941364,
"PER","GDPHRWKD","TOT","USD","A","2014",10.145046,
"ROU","GDPHRWKD","TOT","IDX2010","A","1995",53.887884,
"ROU","GDPHRWKD","TOT","IDX2010","A","1996",56.664833,
"ROU","GDPHRWKD","TOT","IDX2010","A","1997",53.508231,
"ROU","GDPHRWKD","TOT","IDX2010","A","1998",54.060721,
"ROU","GDPHRWKD","TOT","IDX2010","A","1999",54.779542,
"ROU","GDPHRWKD","TOT","IDX2010","A","2000",56.43835,
"ROU","GDPHRWKD","TOT","IDX2010","A","2001",60.250385,
"ROU","GDPHRWKD","TOT","IDX2010","A","2002",69.990151,
"ROU","GDPHRWKD","TOT","IDX2010","A","2003",75.102681,
"ROU","GDPHRWKD","TOT","IDX2010","A","2004",82.356123,
"ROU","GDPHRWKD","TOT","IDX2010","A","2005",86.790901,
"ROU","GDPHRWKD","TOT","IDX2010","A","2006",92.328267,
"ROU","GDPHRWKD","TOT","IDX2010","A","2007",97.842223,
"ROU","GDPHRWKD","TOT","IDX2010","A","2008",105.895744,
"ROU","GDPHRWKD","TOT","IDX2010","A","2009",102.219111,
"ROU","GDPHRWKD","TOT","IDX2010","A","2010",100,
"ROU","GDPHRWKD","TOT","IDX2010","A","2011",101.037916,
"ROU","GDPHRWKD","TOT","IDX2010","A","2012",113.268564,"B"
"ROU","GDPHRWKD","TOT","IDX2010","A","2013",118.620945,
"ROU","GDPHRWKD","TOT","IDX2010","A","2014",122.68625,
"ROU","GDPHRWKD","TOT","IDX2010","A","2015",129.559816,
"ROU","GDPHRWKD","TOT","IDX2010","A","2016",135.554555,
"ROU","GDPHRWKD","TOT","IDX2010","A","2017",142.503135,
"ROU","GDPHRWKD","TOT","USD","A","1995",10.876374,
"ROU","GDPHRWKD","TOT","USD","A","1996",11.436855,
"ROU","GDPHRWKD","TOT","USD","A","1997",10.799747,
"ROU","GDPHRWKD","TOT","USD","A","1998",10.911258,
"ROU","GDPHRWKD","TOT","USD","A","1999",11.05634,
"ROU","GDPHRWKD","TOT","USD","A","2000",11.391143,
"ROU","GDPHRWKD","TOT","USD","A","2001",12.160539,
"ROU","GDPHRWKD","TOT","USD","A","2002",14.126348,
"ROU","GDPHRWKD","TOT","USD","A","2003",15.158228,
"ROU","GDPHRWKD","TOT","USD","A","2004",16.622214,
"ROU","GDPHRWKD","TOT","USD","A","2005",17.517301,
